,gene_id,count_light,count_nonlight,count_diff
5711,TRINITY_DN14933_c0_g1_i1,10.0,0.0,10.0
4677,TRINITY_DN13966_c0_g1_i1,10.0,0.0,10.0
1318,TRINITY_DN11028_c0_g1_i1,18.0,8.0,10.0
4632,TRINITY_DN13927_c0_g1_i1,10.0,0.0,10.0
6037,TRINITY_DN15245_c0_g1_i1,10.0,0.0,10.0
7259,TRINITY_DN1642_c0_g1_i1,20.0,10.0,10.0
7222,TRINITY_DN16393_c0_g1_i1,10.0,0.0,10.0
2509,TRINITY_DN12042_c0_g1_i1,10.0,0.0,10.0
13762,TRINITY_DN5599_c0_g1_i1,12.0,2.0,10.0
665,TRINITY_DN10508_c0_g1_i1,16.0,6.0,10.0
3720,TRINITY_DN13084_c0_g1_i1,10.0,0.0,10.0
3717,TRINITY_DN13080_c0_g1_i1,10.0,0.0,10.0
10802,TRINITY_DN351_c0_g1_i5,10.0,0.0,10.0
2458,TRINITY_DN11999_c0_g1_i1,10.0,0.0,10.0
2504,TRINITY_DN12039_c0_g1_i1,10.0,0.0,10.0
10962,TRINITY_DN361_c0_g1_i4,10.0,0.0,10.0
16173,TRINITY_DN743_c0_g1_i1,18.0,8.0,10.0
2432,TRINITY_DN11975_c0_g1_i1,10.0,0.0,10.0
2433,TRINITY_DN11976_c0_g1_i1,10.0,0.0,10.0
6075,TRINITY_DN15279_c0_g1_i1,10.0,0.0,10.0
2341,TRINITY_DN11894_c0_g1_i1,10.0,0.0,10.0
7124,TRINITY_DN16302_c0_g1_i1,10.0,0.0,10.0
7118,TRINITY_DN16299_c0_g1_i1,10.0,0.0,10.0
4651,TRINITY_DN13942_c0_g1_i1,10.0,0.0,10.0
7147,TRINITY_DN16324_c0_g1_i1,10.0,0.0,10.0
5456,TRINITY_DN14696_c0_g1_i1,10.0,0.0,10.0
6062,TRINITY_DN15268_c0_g1_i1,10.0,0.0,10.0
4550,TRINITY_DN13849_c0_g1_i1,10.0,0.0,10.0
6094,TRINITY_DN15295_c0_g1_i1,10.0,0.0,10.0
17736,TRINITY_DN8625_c0_g1_i1,10.0,0.0,10.0
4534,TRINITY_DN13833_c0_g1_i1,10.0,0.0,10.0
1537,TRINITY_DN11206_c0_g1_i1,10.0,0.0,10.0
6077,TRINITY_DN15280_c0_g1_i1,10.0,0.0,10.0
4652,TRINITY_DN13943_c0_g1_i1,10.0,0.0,10.0
17311,TRINITY_DN8307_c0_g1_i1,10.0,0.0,10.0
17315,TRINITY_DN830_c0_g1_i3,10.0,0.0,10.0
3973,TRINITY_DN13303_c0_g1_i1,10.0,0.0,10.0
17323,TRINITY_DN8316_c0_g1_i1,10.0,0.0,10.0
2377,TRINITY_DN11924_c0_g1_i1,10.0,0.0,10.0
17268,TRINITY_DN8272_c0_g1_i1,14.0,4.0,10.0
3972,TRINITY_DN13302_c0_g1_i1,10.0,0.0,10.0
6134,TRINITY_DN15336_c0_g1_i1,10.0,0.0,10.0
10773,TRINITY_DN3498_c0_g1_i1,16.0,6.0,10.0
10784,TRINITY_DN3507_c0_g1_i1,18.0,8.0,10.0
2385,TRINITY_DN11930_c0_g1_i1,10.0,0.0,10.0
6070,TRINITY_DN15274_c0_g1_i1,10.0,0.0,10.0
2390,TRINITY_DN11936_c0_g1_i1,10.0,0.0,10.0
974,TRINITY_DN10760_c0_g1_i1,10.0,0.0,10.0
982,TRINITY_DN10768_c0_g1_i1,14.0,4.0,10.0
14555,TRINITY_DN6228_c0_g1_i1,14.0,4.0,10.0
4584,TRINITY_DN1387_c0_g1_i1,20.0,10.0,10.0
5988,TRINITY_DN15202_c0_g1_i1,10.0,0.0,10.0
2572,TRINITY_DN12100_c0_g1_i1,10.0,0.0,10.0
4761,TRINITY_DN14045_c0_g1_i1,10.0,0.0,10.0
13067,TRINITY_DN5099_c0_g1_i1,14.0,4.0,10.0
4763,TRINITY_DN14047_c0_g1_i1,10.0,0.0,10.0
4767,TRINITY_DN14051_c0_g1_i1,10.0,0.0,10.0
17475,TRINITY_DN8418_c0_g1_i1,16.0,6.0,10.0
7257,TRINITY_DN16428_c0_g1_i1,10.0,0.0,10.0
4704,TRINITY_DN13990_c0_g1_i1,10.0,0.0,10.0
7363,TRINITY_DN16538_c0_g1_i1,10.0,0.0,10.0
13164,TRINITY_DN5178_c0_g1_i1,10.0,0.0,10.0
13159,TRINITY_DN5173_c0_g1_i1,10.0,0.0,10.0
17491,TRINITY_DN8432_c0_g1_i1,10.0,0.0,10.0
4717,TRINITY_DN14000_c0_g1_i1,10.0,0.0,10.0
4698,TRINITY_DN13985_c0_g1_i1,10.0,0.0,10.0
7404,TRINITY_DN16580_c0_g1_i1,10.0,0.0,10.0
4702,TRINITY_DN13989_c0_g1_i1,10.0,0.0,10.0
14635,TRINITY_DN6285_c0_g1_i1,14.0,4.0,10.0
14639,TRINITY_DN6289_c0_g1_i1,10.0,0.0,10.0
2545,TRINITY_DN12074_c0_g1_i1,10.0,0.0,10.0
7392,TRINITY_DN16567_c0_g1_i1,10.0,0.0,10.0
10403,TRINITY_DN3235_c0_g1_i1,20.0,10.0,10.0
17444,TRINITY_DN8399_c0_g1_i1,18.0,8.0,10.0
15761,TRINITY_DN7121_c0_g1_i1,20.0,10.0,10.0
14660,TRINITY_DN6305_c0_g1_i1,16.0,6.0,10.0
15803,TRINITY_DN7156_c0_g1_i1,14.0,4.0,10.0
14647,TRINITY_DN6295_c0_g1_i1,18.0,8.0,10.0
15747,TRINITY_DN710_c0_g1_i7,10.0,0.0,10.0
15739,TRINITY_DN7104_c0_g1_i1,16.0,6.0,10.0
670,TRINITY_DN10511_c0_g1_i1,16.0,6.0,10.0
4754,TRINITY_DN14038_c0_g1_i1,10.0,0.0,10.0
15789,TRINITY_DN7144_c0_g1_i1,14.0,4.0,10.0
6003,TRINITY_DN15213_c0_g1_i1,10.0,0.0,10.0
10464,TRINITY_DN3271_c0_g1_i1,16.0,6.0,10.0
7384,TRINITY_DN16559_c0_g1_i1,10.0,0.0,10.0
4672,TRINITY_DN13961_c0_g1_i1,10.0,0.0,10.0
4660,TRINITY_DN1394_c0_g2_i1,10.0,0.0,10.0
15936,TRINITY_DN7256_c0_g1_i1,14.0,4.0,10.0
17514,TRINITY_DN8451_c0_g1_i1,10.0,0.0,10.0
2485,TRINITY_DN1201_c0_g1_i1,14.0,4.0,10.0
15985,TRINITY_DN7296_c0_g1_i1,16.0,6.0,10.0
4684,TRINITY_DN13972_c0_g1_i1,10.0,0.0,10.0
2446,TRINITY_DN11988_c0_g1_i1,10.0,0.0,10.0
2499,TRINITY_DN12033_c0_g1_i1,10.0,0.0,10.0
1013,TRINITY_DN10792_c0_g1_i1,16.0,6.0,10.0
7286,TRINITY_DN16457_c0_g1_i1,10.0,0.0,10.0
1016,TRINITY_DN10795_c0_g1_i1,16.0,6.0,10.0
1495,TRINITY_DN11174_c0_g1_i1,16.0,6.0,10.0
7297,TRINITY_DN16468_c0_g1_i1,10.0,0.0,10.0
7246,TRINITY_DN16417_c0_g1_i1,10.0,0.0,10.0
2543,TRINITY_DN12071_c0_g1_i1,10.0,0.0,10.0
10578,TRINITY_DN3357_c0_g1_i1,38.0,28.0,10.0
14586,TRINITY_DN624_c0_g1_i1,20.0,10.0,10.0
7268,TRINITY_DN16439_c0_g1_i1,10.0,0.0,10.0
2500,TRINITY_DN12034_c0_g1_i1,10.0,0.0,10.0
10559,TRINITY_DN333_c0_g1_i3,10.0,0.0,10.0
10567,TRINITY_DN3347_c0_g1_i1,22.0,12.0,10.0
7280,TRINITY_DN16450_c0_g1_i1,10.0,0.0,10.0
2514,TRINITY_DN12047_c0_g1_i1,10.0,0.0,10.0
2520,TRINITY_DN12051_c0_g1_i1,10.0,0.0,10.0
2522,TRINITY_DN12054_c0_g1_i1,10.0,0.0,10.0
4734,TRINITY_DN14016_c0_g1_i1,10.0,0.0,10.0
2557,TRINITY_DN12088_c0_g1_i1,10.0,0.0,10.0
2526,TRINITY_DN12058_c0_g1_i1,10.0,0.0,10.0
10616,TRINITY_DN3388_c0_g1_i1,18.0,8.0,10.0
2538,TRINITY_DN12067_c0_g1_i1,10.0,0.0,10.0
4665,TRINITY_DN13955_c0_g1_i1,10.0,0.0,10.0
15844,TRINITY_DN718_c0_g1_i3,10.0,0.0,10.0
1504,TRINITY_DN11183_c0_g1_i1,10.0,0.0,10.0
4729,TRINITY_DN14011_c0_g1_i1,10.0,0.0,10.0
2552,TRINITY_DN12082_c0_g1_i2,10.0,0.0,10.0
8306,TRINITY_DN1982_c0_g1_i3,10.0,0.0,10.0
8322,TRINITY_DN1995_c0_g1_i1,10.0,0.0,10.0
5024,TRINITY_DN14288_c0_g1_i1,10.0,0.0,10.0
8262,TRINITY_DN1962_c0_g1_i1,10.0,0.0,10.0
8918,TRINITY_DN229_c0_g1_i18,10.0,0.0,10.0
15098,TRINITY_DN6644_c0_g1_i1,14.0,4.0,10.0
2970,TRINITY_DN12442_c0_g1_i1,10.0,0.0,10.0
2972,TRINITY_DN12444_c0_g1_i1,10.0,0.0,10.0
4048,TRINITY_DN13371_c0_g1_i1,10.0,0.0,10.0
9062,TRINITY_DN2385_c0_g1_i1,10.0,0.0,10.0
807,TRINITY_DN10629_c0_g1_i1,18.0,8.0,10.0
14909,TRINITY_DN6500_c0_g1_i1,14.0,4.0,10.0
841,TRINITY_DN1064_c2_g1_i1,10.0,0.0,10.0
3208,TRINITY_DN12649_c0_g1_i1,10.0,0.0,10.0
5795,TRINITY_DN1500_c0_g1_i1,14.0,4.0,10.0
5765,TRINITY_DN14989_c0_g1_i1,10.0,0.0,10.0
13492,TRINITY_DN5399_c0_g1_i1,10.0,0.0,10.0
815,TRINITY_DN10634_c0_g1_i1,14.0,4.0,10.0
53,TRINITY_DN10030_c0_g1_i1,12.0,2.0,10.0
3190,TRINITY_DN12631_c0_g1_i1,10.0,0.0,10.0
2987,TRINITY_DN12459_c0_g1_i1,10.0,0.0,10.0
3183,TRINITY_DN12624_c0_g1_i1,10.0,0.0,10.0
8854,TRINITY_DN2262_c0_g2_i1,10.0,0.0,10.0
5764,TRINITY_DN14987_c0_g1_i1,10.0,0.0,10.0
5175,TRINITY_DN14429_c0_g1_i1,10.0,0.0,10.0
5173,TRINITY_DN14427_c0_g1_i1,10.0,0.0,10.0
5019,TRINITY_DN14283_c0_g1_i1,10.0,0.0,10.0
5786,TRINITY_DN15000_c0_g1_i1,10.0,0.0,10.0
3495,TRINITY_DN12887_c0_g1_i1,10.0,0.0,10.0
17987,TRINITY_DN8815_c0_g1_i1,10.0,0.0,10.0
17972,TRINITY_DN8802_c0_g1_i1,10.0,0.0,10.0
8234,TRINITY_DN1942_c0_g1_i1,76.0,66.0,10.0
5775,TRINITY_DN14999_c0_g1_i1,10.0,0.0,10.0
8211,TRINITY_DN1927_c0_g1_i1,10.0,0.0,10.0
5014,TRINITY_DN14279_c0_g1_i1,10.0,0.0,10.0
416,TRINITY_DN10312_c0_g1_i2,10.0,0.0,10.0
8177,TRINITY_DN1907_c0_g1_i1,18.0,8.0,10.0
5829,TRINITY_DN15045_c0_g1_i1,10.0,0.0,10.0
14889,TRINITY_DN6485_c0_g1_i1,16.0,6.0,10.0
8193,TRINITY_DN1919_c0_g1_i1,10.0,0.0,10.0
3222,TRINITY_DN12662_c0_g1_i1,10.0,0.0,10.0
5830,TRINITY_DN15046_c0_g1_i1,10.0,0.0,10.0
8129,TRINITY_DN188_c0_g2_i1,10.0,0.0,10.0
3257,TRINITY_DN12693_c0_g1_i1,10.0,0.0,10.0
5231,TRINITY_DN14483_c0_g1_i1,10.0,0.0,10.0
3864,TRINITY_DN13211_c0_g1_i1,10.0,0.0,10.0
3236,TRINITY_DN12675_c0_g1_i1,10.0,0.0,10.0
5262,TRINITY_DN14513_c0_g1_i1,10.0,0.0,10.0
5258,TRINITY_DN14508_c0_g1_i1,10.0,0.0,10.0
9155,TRINITY_DN2422_c0_g1_i1,10.0,0.0,10.0
2940,TRINITY_DN12419_c0_g1_i1,10.0,0.0,10.0
5316,TRINITY_DN14564_c0_g1_i1,10.0,0.0,10.0
2944,TRINITY_DN1241_c0_g1_i5,10.0,0.0,10.0
2945,TRINITY_DN12420_c0_g1_i1,10.0,0.0,10.0
5228,TRINITY_DN14480_c0_g1_i1,10.0,0.0,10.0
5282,TRINITY_DN14530_c0_g1_i1,10.0,0.0,10.0
3434,TRINITY_DN12828_c0_g1_i1,10.0,0.0,10.0
3437,TRINITY_DN1282_c0_g2_i1,10.0,0.0,10.0
3423,TRINITY_DN12819_c0_g1_i1,10.0,0.0,10.0
3736,TRINITY_DN13099_c0_g1_i1,10.0,0.0,10.0
2949,TRINITY_DN12424_c0_g1_i1,10.0,0.0,10.0
3733,TRINITY_DN13096_c0_g1_i1,10.0,0.0,10.0
8134,TRINITY_DN188_c1_g1_i1,10.0,0.0,10.0
5046,TRINITY_DN14307_c0_g1_i1,10.0,0.0,10.0
15143,TRINITY_DN667_c0_g2_i1,10.0,0.0,10.0
5051,TRINITY_DN14311_c0_g1_i1,10.0,0.0,10.0
8050,TRINITY_DN1846_c0_g1_i2,10.0,0.0,10.0
4975,TRINITY_DN14242_c0_g1_i1,10.0,0.0,10.0
15127,TRINITY_DN666_c0_g1_i1,20.0,10.0,10.0
15146,TRINITY_DN6680_c0_g1_i1,10.0,0.0,10.0
4979,TRINITY_DN14246_c0_g1_i1,10.0,0.0,10.0
8163,TRINITY_DN18_c0_g2_i9,10.0,0.0,10.0
3731,TRINITY_DN13094_c0_g1_i1,10.0,0.0,10.0
15007,TRINITY_DN6579_c0_g1_i1,14.0,4.0,10.0
5115,TRINITY_DN14375_c0_g1_i1,10.0,0.0,10.0
3802,TRINITY_DN13158_c0_g1_i1,10.0,0.0,10.0
13562,TRINITY_DN5447_c0_g1_i1,16.0,6.0,10.0
5198,TRINITY_DN14449_c0_g1_i1,10.0,0.0,10.0
5064,TRINITY_DN14326_c0_g1_i1,10.0,0.0,10.0
5152,TRINITY_DN14408_c0_g1_i1,10.0,0.0,10.0
5066,TRINITY_DN14328_c0_g1_i1,10.0,0.0,10.0
5189,TRINITY_DN14440_c0_g1_i1,10.0,0.0,10.0
5074,TRINITY_DN14335_c0_g1_i1,10.0,0.0,10.0
5075,TRINITY_DN14336_c0_g1_i1,10.0,0.0,10.0
3778,TRINITY_DN13132_c0_g1_i1,10.0,0.0,10.0
3126,TRINITY_DN12574_c0_g1_i1,10.0,0.0,10.0
15063,TRINITY_DN6615_c0_g1_i1,10.0,0.0,10.0
15076,TRINITY_DN6627_c0_g1_i1,10.0,0.0,10.0
3763,TRINITY_DN1311_c0_g1_i1,10.0,0.0,10.0
8403,TRINITY_DN2024_c0_g1_i1,10.0,0.0,10.0
23,TRINITY_DN1000_c4_g1_i1,10.0,0.0,10.0
8688,TRINITY_DN217_c0_g1_i1,16.0,6.0,10.0
151,TRINITY_DN10104_c0_g1_i1,16.0,6.0,10.0
3055,TRINITY_DN12522_c0_g1_i1,10.0,0.0,10.0
3070,TRINITY_DN12535_c0_g1_i1,10.0,0.0,10.0
3069,TRINITY_DN12534_c0_g1_i1,10.0,0.0,10.0
13481,TRINITY_DN538_c0_g2_i1,10.0,0.0,10.0
112,TRINITY_DN10078_c0_g1_i1,16.0,6.0,10.0
8598,TRINITY_DN2133_c0_g1_i1,34.0,24.0,10.0
13572,TRINITY_DN5456_c0_g1_i1,14.0,4.0,10.0
3065,TRINITY_DN12530_c0_g1_i1,10.0,0.0,10.0
3063,TRINITY_DN12529_c0_g1_i1,10.0,0.0,10.0
8709,TRINITY_DN218_c0_g1_i6,10.0,0.0,10.0
3036,TRINITY_DN12504_c0_g1_i1,10.0,0.0,10.0
3038,TRINITY_DN12506_c0_g1_i1,10.0,0.0,10.0
195,TRINITY_DN1013_c0_g1_i1,20.0,10.0,10.0
14974,TRINITY_DN6553_c0_g1_i1,10.0,0.0,10.0
3034,TRINITY_DN12502_c0_g1_i1,10.0,0.0,10.0
15020,TRINITY_DN6588_c0_g1_i1,12.0,2.0,10.0
19292,TRINITY_DN9903_c0_g1_i1,10.0,0.0,10.0
8326,TRINITY_DN1997_c0_g2_i1,10.0,0.0,10.0
3137,TRINITY_DN12583_c0_g1_i1,10.0,0.0,10.0
19377,TRINITY_DN9976_c0_g1_i1,18.0,8.0,10.0
8436,TRINITY_DN2046_c0_g1_i1,10.0,0.0,10.0
14924,TRINITY_DN6513_c0_g1_i1,16.0,6.0,10.0
3145,TRINITY_DN12590_c0_g1_i1,10.0,0.0,10.0
3197,TRINITY_DN12638_c0_g1_i1,10.0,0.0,10.0
13502,TRINITY_DN539_c3_g1_i1,10.0,0.0,10.0
15026,TRINITY_DN6592_c0_g1_i1,14.0,4.0,10.0
14916,TRINITY_DN6507_c0_g1_i1,10.0,0.0,10.0
8415,TRINITY_DN202_c0_g2_i4,10.0,0.0,10.0
13503,TRINITY_DN539_c4_g1_i1,10.0,0.0,10.0
14964,TRINITY_DN6546_c0_g1_i1,18.0,8.0,10.0
14940,TRINITY_DN6527_c0_g1_i1,16.0,6.0,10.0
15082,TRINITY_DN6630_c0_g1_i1,16.0,6.0,10.0
15105,TRINITY_DN6650_c0_g1_i1,10.0,0.0,10.0
18055,TRINITY_DN886_c0_g1_i1,10.0,0.0,10.0
3194,TRINITY_DN12635_c0_g1_i1,10.0,0.0,10.0
15055,TRINITY_DN6609_c0_g1_i1,10.0,0.0,10.0
51,TRINITY_DN1002_c0_g2_i1,10.0,0.0,10.0
8872,TRINITY_DN2273_c0_g1_i1,64.0,54.0,10.0
8543,TRINITY_DN2108_c0_g2_i1,10.0,0.0,10.0
15045,TRINITY_DN65_c1_g1_i1,10.0,0.0,10.0
15032,TRINITY_DN6598_c0_g1_i1,10.0,0.0,10.0
8763,TRINITY_DN2222_c0_g1_i1,16.0,6.0,10.0
15028,TRINITY_DN6594_c0_g1_i1,10.0,0.0,10.0
8999,TRINITY_DN2343_c0_g1_i1,12.0,2.0,10.0
3150,TRINITY_DN12595_c0_g1_i1,10.0,0.0,10.0
2991,TRINITY_DN12462_c0_g1_i1,10.0,0.0,10.0
3174,TRINITY_DN12616_c0_g1_i1,10.0,0.0,10.0
1445,TRINITY_DN11133_c0_g1_i1,10.0,0.0,10.0
3168,TRINITY_DN1260_c0_g1_i1,18.0,8.0,10.0
3167,TRINITY_DN12609_c0_g1_i1,10.0,0.0,10.0
5237,TRINITY_DN14489_c0_g1_i1,10.0,0.0,10.0
3142,TRINITY_DN12588_c0_g1_i1,10.0,0.0,10.0
3141,TRINITY_DN12587_c0_g1_i1,10.0,0.0,10.0
3153,TRINITY_DN12598_c0_g1_i1,10.0,0.0,10.0
4874,TRINITY_DN14157_c0_g1_i1,10.0,0.0,10.0
4860,TRINITY_DN14142_c0_g1_i1,10.0,0.0,10.0
4861,TRINITY_DN14143_c0_g1_i1,10.0,0.0,10.0
9750,TRINITY_DN2804_c0_g1_i1,24.0,14.0,10.0
9764,TRINITY_DN2813_c0_g1_i1,24.0,14.0,10.0
174,TRINITY_DN10123_c0_g1_i1,14.0,4.0,10.0
5904,TRINITY_DN15115_c0_g1_i1,10.0,0.0,10.0
4881,TRINITY_DN14164_c0_g1_i1,10.0,0.0,10.0
9200,TRINITY_DN2450_c0_g1_i1,20.0,10.0,10.0
3876,TRINITY_DN13222_c0_g1_i1,10.0,0.0,10.0
15329,TRINITY_DN6814_c0_g1_i1,10.0,0.0,10.0
14772,TRINITY_DN6399_c0_g1_i1,10.0,0.0,10.0
17434,TRINITY_DN838_c5_g1_i1,10.0,0.0,10.0
14747,TRINITY_DN6379_c0_g1_i1,10.0,0.0,10.0
2837,TRINITY_DN12331_c0_g1_i1,10.0,0.0,10.0
17407,TRINITY_DN837_c0_g2_i7,10.0,0.0,10.0
15327,TRINITY_DN6812_c0_g1_i1,10.0,0.0,10.0
14762,TRINITY_DN638_c1_g1_i1,10.0,0.0,10.0
13251,TRINITY_DN523_c0_g2_i3,10.0,0.0,10.0
2876,TRINITY_DN12366_c0_g1_i1,10.0,0.0,10.0
3872,TRINITY_DN1321_c0_g1_i1,14.0,4.0,10.0
7753,TRINITY_DN16984_c0_g1_i1,10.0,0.0,10.0
3883,TRINITY_DN13229_c0_g1_i1,10.0,0.0,10.0
5329,TRINITY_DN14577_c0_g1_i1,10.0,0.0,10.0
5327,TRINITY_DN14575_c0_g1_i1,10.0,0.0,10.0
9530,TRINITY_DN2660_c0_g2_i1,10.0,0.0,10.0
177,TRINITY_DN10126_c0_g1_i1,16.0,6.0,10.0
778,TRINITY_DN10604_c0_g1_i1,16.0,6.0,10.0
769,TRINITY_DN10599_c0_g1_i1,12.0,2.0,10.0
9536,TRINITY_DN2666_c0_g1_i1,10.0,0.0,10.0
4932,TRINITY_DN14210_c0_g1_i1,10.0,0.0,10.0
15276,TRINITY_DN6779_c0_g1_i1,10.0,0.0,10.0
4933,TRINITY_DN14211_c0_g1_i1,10.0,0.0,10.0
4934,TRINITY_DN14212_c0_g1_i1,10.0,0.0,10.0
3314,TRINITY_DN12739_c0_g1_i1,10.0,0.0,10.0
4921,TRINITY_DN14201_c0_g1_i1,10.0,0.0,10.0
3882,TRINITY_DN13228_c0_g1_i1,10.0,0.0,10.0
5936,TRINITY_DN15146_c0_g1_i1,10.0,0.0,10.0
13181,TRINITY_DN518_c0_g2_i1,10.0,0.0,10.0
2805,TRINITY_DN12300_c0_g1_i1,10.0,0.0,10.0
2768,TRINITY_DN12268_c0_g1_i1,10.0,0.0,10.0
2815,TRINITY_DN12311_c0_g1_i1,10.0,0.0,10.0
13707,TRINITY_DN5557_c0_g1_i1,10.0,0.0,10.0
4853,TRINITY_DN14135_c0_g1_i1,10.0,0.0,10.0
4855,TRINITY_DN14137_c0_g1_i1,10.0,0.0,10.0
19183,TRINITY_DN9809_c0_g1_i1,10.0,0.0,10.0
4794,TRINITY_DN14079_c0_g1_i1,10.0,0.0,10.0
7624,TRINITY_DN16829_c0_g1_i1,10.0,0.0,10.0
3546,TRINITY_DN12933_c0_g1_i1,10.0,0.0,10.0
4789,TRINITY_DN14074_c0_g1_i1,10.0,0.0,10.0
7666,TRINITY_DN16878_c0_g1_i1,10.0,0.0,10.0
2721,TRINITY_DN12232_c0_g1_i1,10.0,0.0,10.0
7674,TRINITY_DN16886_c0_g1_i1,10.0,0.0,10.0
7673,TRINITY_DN16885_c0_g1_i1,10.0,0.0,10.0
7613,TRINITY_DN16816_c0_g1_i1,10.0,0.0,10.0
9740,TRINITY_DN279_c0_g1_i5,10.0,0.0,10.0
5914,TRINITY_DN15124_c0_g1_i1,10.0,0.0,10.0
13720,TRINITY_DN5566_c0_g1_i1,22.0,12.0,10.0
4890,TRINITY_DN14174_c0_g1_i1,10.0,0.0,10.0
18347,TRINITY_DN9101_c0_g1_i1,18.0,8.0,10.0
18313,TRINITY_DN9077_c0_g1_i1,10.0,0.0,10.0
13714,TRINITY_DN5560_c0_g1_i1,22.0,12.0,10.0
4823,TRINITY_DN14105_c0_g1_i1,10.0,0.0,10.0
2750,TRINITY_DN12252_c0_g1_i1,10.0,0.0,10.0
14728,TRINITY_DN6362_c0_g1_i1,10.0,0.0,10.0
14718,TRINITY_DN6354_c0_g1_i1,16.0,6.0,10.0
3462,TRINITY_DN12851_c0_g1_i1,10.0,0.0,10.0
3473,TRINITY_DN12864_c0_g1_i1,10.0,0.0,10.0
5363,TRINITY_DN14607_c0_g1_i1,10.0,0.0,10.0
5977,TRINITY_DN15191_c0_g1_i1,10.0,0.0,10.0
3461,TRINITY_DN12850_c0_g1_i1,10.0,0.0,10.0
2764,TRINITY_DN12264_c0_g1_i1,10.0,0.0,10.0
5404,TRINITY_DN14648_c0_g1_i1,10.0,0.0,10.0
3469,TRINITY_DN12858_c0_g1_i1,10.0,0.0,10.0
7970,TRINITY_DN179_c0_g1_i2,10.0,0.0,10.0
13448,TRINITY_DN536_c1_g1_i4,10.0,0.0,10.0
5843,TRINITY_DN15057_c0_g1_i1,10.0,0.0,10.0
13446,TRINITY_DN536_c0_g2_i5,10.0,0.0,10.0
7985,TRINITY_DN1803_c0_g1_i1,10.0,0.0,10.0
13649,TRINITY_DN5513_c0_g1_i1,10.0,0.0,10.0
5866,TRINITY_DN1507_c0_g2_i1,10.0,0.0,10.0
9354,TRINITY_DN254_c0_g1_i13,10.0,0.0,10.0
5337,TRINITY_DN14584_c0_g1_i1,10.0,0.0,10.0
13411,TRINITY_DN534_c9_g1_i1,10.0,0.0,10.0
7939,TRINITY_DN1786_c0_g2_i1,10.0,0.0,10.0
9409,TRINITY_DN2581_c0_g1_i1,36.0,26.0,10.0
3275,TRINITY_DN12704_c0_g1_i1,10.0,0.0,10.0
3273,TRINITY_DN12702_c0_g1_i1,10.0,0.0,10.0
3272,TRINITY_DN12701_c0_g1_i1,10.0,0.0,10.0
13315,TRINITY_DN5286_c0_g1_i1,20.0,10.0,10.0
4942,TRINITY_DN1421_c0_g1_i1,10.0,0.0,10.0
9356,TRINITY_DN254_c0_g1_i18,10.0,0.0,10.0
5254,TRINITY_DN14502_c0_g1_i1,10.0,0.0,10.0
3898,TRINITY_DN13241_c0_g1_i1,10.0,0.0,10.0
9162,TRINITY_DN2426_c0_g1_i1,16.0,6.0,10.0
3897,TRINITY_DN13240_c0_g1_i1,10.0,0.0,10.0
5837,TRINITY_DN15051_c0_g1_i1,10.0,0.0,10.0
5304,TRINITY_DN14553_c0_g1_i1,10.0,0.0,10.0
9181,TRINITY_DN2438_c0_g2_i1,10.0,0.0,10.0
1480,TRINITY_DN11161_c0_g1_i1,10.0,0.0,10.0
9314,TRINITY_DN2523_c1_g1_i1,10.0,0.0,10.0
2900,TRINITY_DN12385_c0_g1_i1,10.0,0.0,10.0
13347,TRINITY_DN5308_c0_g1_i1,10.0,0.0,10.0
9261,TRINITY_DN2491_c0_g1_i1,18.0,8.0,10.0
9274,TRINITY_DN24_c0_g1_i2,10.0,0.0,10.0
7977,TRINITY_DN17_c0_g1_i1,10.0,0.0,10.0
7972,TRINITY_DN179_c0_g1_i4,10.0,0.0,10.0
7998,TRINITY_DN1814_c0_g1_i1,10.0,0.0,10.0
13405,TRINITY_DN534_c1_g1_i1,10.0,0.0,10.0
5856,TRINITY_DN15069_c0_g1_i1,10.0,0.0,10.0
9222,TRINITY_DN2465_c0_g2_i1,10.0,0.0,10.0
14797,TRINITY_DN640_c0_g2_i2,10.0,0.0,10.0
14798,TRINITY_DN640_c0_g3_i1,10.0,0.0,10.0
9429,TRINITY_DN2596_c0_g1_i1,16.0,6.0,10.0
9436,TRINITY_DN259_c0_g1_i3,10.0,0.0,10.0
899,TRINITY_DN1069_c0_g1_i1,12.0,2.0,10.0
7865,TRINITY_DN1742_c0_g2_i1,10.0,0.0,10.0
5882,TRINITY_DN15095_c0_g1_i1,10.0,0.0,10.0
352,TRINITY_DN10262_c0_g1_i1,14.0,4.0,10.0
5288,TRINITY_DN14537_c0_g1_i1,10.0,0.0,10.0
4969,TRINITY_DN1423_c0_g1_i7,10.0,0.0,10.0
3838,TRINITY_DN13191_c0_g1_i1,10.0,0.0,10.0
5343,TRINITY_DN1458_c0_g1_i1,26.0,16.0,10.0
9695,TRINITY_DN2773_c0_g2_i1,10.0,0.0,10.0
2833,TRINITY_DN12328_c0_g1_i1,10.0,0.0,10.0
2836,TRINITY_DN12330_c0_g1_i1,10.0,0.0,10.0
2869,TRINITY_DN12359_c0_g1_i1,10.0,0.0,10.0
17879,TRINITY_DN873_c0_g1_i1,16.0,6.0,10.0
3825,TRINITY_DN1317_c0_g1_i1,10.0,0.0,10.0
5287,TRINITY_DN14536_c0_g1_i1,10.0,0.0,10.0
1456,TRINITY_DN11142_c0_g1_i1,14.0,4.0,10.0
17885,TRINITY_DN8744_c0_g1_i1,10.0,0.0,10.0
